Município;1991;2000;2010;Total
411530 MARIOPOLIS;1,25;13,24;4,8;6,52
411535 MARIPA;...;5,25;2,57;3,81
411540 MARMELEIRO;0,57;5,32;3,57;3,02
411545 MARQUINHO;...;2,37;0,98;1,68
411550 MARUMBI;0,46;15,82;4,23;6,66
411560 MATELANDIA;1,57;9,61;3,75;4,99
411570 MATINHOS;3,12;16,18;5,74;9,21
411573 MATO RICO;...;2,04;1,63;1,82
411575 MAUA DA SERRA;...;19,87;6,05;11,81
411580 MEDIANEIRA;2,74;12,5;3,73;6,22
411585 MERCEDES;...;2,03;1,41;1,71
411590 MIRADOR;3,72;6,48;4,25;4,87
411600 MIRASELVA;2,51;12,64;4,44;5,64
411605 MISSAL;1,16;6,32;3,17;3,7
411610 MOREIRA SALES;1,52;7,41;4,28;4,28
411620 MORRETES;4,58;8,81;5,56;6,46
411630 MUNHOZ DE MELO;0,19;8,67;2,82;3,83
411640 NOSSA SENHORA DAS GRACAS;0,36;10,98;3,74;5,22
411650 NOVA ALIANCA DO IVAI;4,27;3,04;3,02;3,35
411660 NOVA AMERICA DA COLINA;0,83;7;3,75;3,9
411670 NOVA AURORA;1,08;11,5;3,22;5,44
411680 NOVA CANTU;2,37;7,94;2,4;4,3
411690 NOVA ESPERANCA;1,97;10,9;4,65;5,97
411695 NOVA ESPERANCA DO SUDOESTE;...;1,98;2,12;2,06
411700 NOVA FATIMA;0,71;7,59;4,85;4,53
411705 NOVA LARANJEIRAS;...;12,65;1,08;6,26
411710 NOVA LONDRINA;1,14;9,31;6,35;5,84
411720 NOVA OLIMPIA;0,69;9,33;3,2;4,33
411721 NOVA SANTA BARBARA;...;12,26;7,08;9,56
411722 NOVA SANTA ROSA;0,69;4,24;2,43;2,6
411725 NOVA PRATA DO IGUACU;1,59;9,9;3,32;4,89
411727 NOVA TEBAS;0,7;5,71;2,21;2,48
411729 NOVO ITACOLOMI;...;1,79;1,96;1,88
411730 ORTIGUEIRA;1,45;10,2;3,9;5,12
411740 OURIZONA;0,74;9,74;4,66;4,93
411745 OURO VERDE DO OESTE;0,6;7,71;3,02;3,57
411750 PAICANDU;4,09;15,56;5,23;8,49
411760 PALMAS;3,86;11,8;4,06;6,28
411770 PALMEIRA;3,06;12,29;4,38;6,7
411780 PALMITAL;0,69;5,84;3,58;3,25
411790 PALOTINA;3,2;8,51;3,64;5,03
411800 PARAISO DO NORTE;1,08;4,36;2,87;2,87
411810 PARANACITY;0,47;9,03;2,89;4,26
411820 PARANAGUA;5,69;13,94;8,75;9,69
411830 PARANAPOEMA;-;14,69;4,99;6,42
411840 PARANAVAI;1,92;12,17;5,84;6,86
411845 PATO BRAGADO;...;8,99;2,15;5,2
411850 PATO BRANCO;2,47;9,56;3,01;4,95
411860 PAULA FREITAS;1,55;14,9;4,61;7,3
411870 PAULO FRONTIN;0,7;6,36;1,81;2,82
411880 PEABIRU;1,84;11,76;5,65;6,51
411885 PEROBAL;...;8,34;4,57;6,29
411890 PEROLA;2,47;8,99;2,24;4,28
411900 PEROLA D'OESTE;1,33;3,42;0,9;1,8
411910 PIEN;1,69;9,91;3,36;5,16
411915 PINHAIS;...;16,8;4,21;9,95
411920 PINHALAO;1,5;3,35;3,05;2,75
411925 PINHAL DE SAO BENTO;...;10,49;1,73;4,81
411930 PINHAO;2,8;13,77;3,96;6,44
411940 PIRAI DO SUL;5,53;11,14;6,75;7,97
411950 PIRAQUARA;5,65;18,75;6,07;9,37
411960 PITANGA;1,26;6,83;3,89;3,66
411965 PITANGUEIRAS;...;3,1;2,55;2,8
411970 PLANALTINA DO PARANA;1,56;6,7;4,17;4,15
411980 PLANALTO;1,32;3,42;1,15;1,96
411990 PONTA GROSSA;4,91;14,64;6,54;8,83
411995 PONTAL DO PARANA;...;17,51;5,61;10,3
412000 PORECATU;1,32;14,62;5,91;7,36
412010 PORTO AMAZONAS;0,3;14,36;5,45;7,62
412015 PORTO BARREIRO;...;2,55;2,34;2,44
412020 PORTO RICO;6,62;11,22;5,19;7,51
412030 PORTO VITORIA;2,3;8,4;2,55;4,25
412033 PRADO FERREIRA;...;10,69;4,71;7,59
412035 PRANCHITA;1,57;4,61;3,07;3,06
412040 PRESIDENTE CASTELO BRANCO;1,26;8,81;3,24;4,61
412050 PRIMEIRO DE MAIO;2,69;11,77;3,82;6,1
412060 PRUDENTOPOLIS;0,95;7,43;2,99;3,89
412065 QUARTO CENTENARIO;...;9,91;5,55;7,62
412070 QUATIGUA;1,71;7,03;3,59;4,34
412080 QUATRO BARRAS;2,76;14,79;5,17;8,14
412085 QUATRO PONTES;...;2,75;1,33;2,01
412090 QUEDAS DO IGUACU;3,9;14,46;4,95;7,4
412100 QUERENCIA DO NORTE;2,36;9,17;5,38;5,85
412110 QUINTA DO SOL;0,44;3,66;3,91;2,76
412120 QUITANDINHA;1,21;7,45;4,59;4,8
412125 RAMILANDIA;...;8,63;4,14;5,98
412130 RANCHO ALEGRE;5,02;12,96;7,2;8,53
412135 RANCHO ALEGRE D'OESTE;...;7,84;2,97;5,36
412140 REALEZA;1,82;9,67;3,07;4,79
412150 REBOUCAS;0,4;9,63;6,09;5,42
412160 RENASCENCA;1,87;7,7;3,34;4,17
412170 RESERVA;2,15;6,5;4,4;4,33
412175 RESERVA DO IGUACU;...;10,33;8,29;9,16
412180 RIBEIRAO CLARO;1,91;6,02;5,06;4,41
412190 RIBEIRAO DO PINHAL;2,22;6,89;5,17;4,89
412200 RIO AZUL;0,51;4,37;2,95;2,7
412210 RIO BOM;1,18;4,15;-;1,78
412215 RIO BONITO DO IGUACU;...;3,95;2,89;3,32
412217 RIO BRANCO DO IVAI;...;13,39;3,6;7,83
412220 RIO BRANCO DO SUL;3,29;11,13;2,29;5,24
412230 RIO NEGRO;2,97;13,33;5,25;7,28
412240 ROLANDIA;2,28;11,54;4,84;6,41
412250 RONCADOR;1,98;10,49;4,06;5,29
412260 RONDON;0,34;6,82;1,93;3,1
412265 ROSARIO DO IVAI;1,53;4,91;5,05;3,64
412270 SABAUDIA;0,14;9,54;4,75;5,01
412280 SALGADO FILHO;-;5,78;2,67;2
412290 SALTO DO ITARARE;0,98;6,22;2,26;3,14
412300 SALTO DO LONTRA;0,73;7,26;1,98;3,16
412310 SANTA AMELIA;-;7,85;9,09;5,8
412320 SANTA CECILIA DO PAVAO;2,45;6,86;8,37;5,12
412330 SANTA CRUZ DE MONTE CASTELO;1,95;8,51;3,13;4,45
412340 SANTA FE;1,7;8,25;4,1;4,81
412350 SANTA HELENA;2,11;11,25;4,06;5,91
412360 SANTA INES;1,35;9,54;7,7;6,2
412370 SANTA ISABEL DO IVAI;1,39;10,32;4,56;5,01
412380 SANTA IZABEL DO OESTE;1,75;7,81;3,8;4,5
412382 SANTA LUCIA;...;5,27;2,63;3,9
412385 SANTA MARIA DO OESTE;...;3,1;2,63;2,87
412390 SANTA MARIANA;2,08;9,9;7,26;6,44
412395 SANTA MONICA;...;8,38;2,64;5,04
412400 SANTANA DO ITARARE;1,48;6,63;6,8;5,04
412402 SANTA TEREZA DO OESTE;1,66;17,44;2,27;7,84
412405 SANTA TEREZINHA DE ITAIPU;4,3;14,75;5,62;8,61
412410 SANTO ANTONIO DA PLATINA;1,85;10,93;7,1;6,94
412420 SANTO ANTONIO DO CAIUA;1,2;4,36;2,87;2,81
412430 SANTO ANTONIO DO PARAISO;1,45;5,42;4,64;3,93
412440 SANTO ANTONIO DO SUDOESTE;1,51;6,61;3,24;3,74
412450 SANTO INACIO;1,62;6,58;6,6;4,99
412460 SAO CARLOS DO IVAI;1,98;7,43;2,92;4,28
412470 SAO JERONIMO DA SERRA;3,37;8,34;5,32;5,65
412480 SAO JOAO;1,1;6,76;3,07;3,78
412490 SAO JOAO DO CAIUA;1,04;9,49;6,42;5,83
412500 SAO JOAO DO IVAI;2,08;7,6;5;4,78
412510 SAO JOAO DO TRIUNFO;1,73;4,15;2,9;2,94
412520 SAO JORGE D'OESTE;2,15;5,68;4,03;4,06
412530 SAO JORGE DO IVAI;1,3;8,41;4,91;4,99
412535 SAO JORGE DO PATROCINIO;0,97;4,39;2,48;2,55
412540 SAO JOSE DA BOA VISTA;1,62;8,32;3,98;4,41
412545 SAO JOSE DAS PALMEIRAS;2,97;13,21;5;7,04
412550 SAO JOSE DOS PINHAIS;3,58;14,53;4,54;7,72
412555 SAO MANOEL DO PARANA;...;11,04;2,11;6,48
412560 SAO MATEUS DO SUL;1,92;10,8;4,29;5,8
412570 SAO MIGUEL DO IGUACU;7,04;14,07;4,02;8,14
412575 SAO PEDRO DO IGUACU;...;6,62;4,21;5,46
412580 SAO PEDRO DO IVAI;3,43;9,47;3,25;5,29
412590 SAO PEDRO DO PARANA;1,84;6,91;3,33;4,08
412600 SAO SEBASTIAO DA AMOREIRA;1,36;10,51;6,12;6,23
412610 SAO TOME;0,96;13,99;3,1;6,2
412620 SAPOPEMA;0,93;15,91;3,3;6,56
412625 SARANDI;5,29;15,53;4,38;8,51
412627 SAUDADE DO IGUACU;...;7,92;4,67;6,17
412630 SENGES;2,05;10,56;7,96;7,35
412635 SERRANOPOLIS DO IGUACU;...;7,91;1,61;4,69
412640 SERTANEJA;1,43;16,05;6,44;8,27
412650 SERTANOPOLIS;2,14;9,68;4,29;5,54
412660 SIQUEIRA CAMPOS;1,74;7,53;4,03;4,58
412665 SULINA;1,13;3,75;4,18;2,91
412667 TAMARANA;...;8,63;3,24;5,48
412670 TAMBOARA;1,63;9,01;2,89;4,4
412680 TAPEJARA;2,1;8,4;4,42;5,18
412690 TAPIRA;2,23;11,67;4,87;6
412700 TEIXEIRA SOARES;1,73;8,66;6,91;5,33
412710 TELEMACO BORBA;5,28;15,39;8,73;9,79
412720 TERRA BOA;2,05;7,06;3,4;4,18
412730 TERRA RICA;3,95;13,6;3,07;6,91
412740 TERRA ROXA;1,62;5,01;3,09;3,28
412750 TIBAGI;2,62;10,73;5,33;6,13
412760 TIJUCAS DO SUL;4,14;6,59;3,92;4,87
412770 TOLEDO;2,93;10,42;4,4;5,89
412780 TOMAZINA;1,19;3,1;1,25;1,89
412785 TRES BARRAS DO PARANA;0,53;7,51;2,93;3,62
412788 TUNAS DO PARANA;...;6,36;5,08;5,45
412790 TUNEIRAS DO OESTE;1,24;8,34;4,7;4,79
412795 TUPASSI;1,54;12,23;2,68;5,32
412796 TURVO;1,18;5,67;4,19;3,87
412800 UBIRATA;2,71;16,27;3,84;7,42
412810 UMUARAMA;2,93;10,51;5,62;6,37
412820 UNIAO DA VITORIA;3,77;12,41;7,79;8,25
412830 UNIFLOR;1,57;4,67;3,98;3,42
412840 URAI;2,27;12,14;5,98;6,81
412850 WENCESLAU BRAZ;2,29;16,28;6,95;8,76
412853 VENTANIA;...;9,4;7,45;8,25
412855 VERA CRUZ DO OESTE;5,22;13,36;5,23;7,96
412860 VERE;0,54;4,95;2,12;2,48
412862 ALTO PARAISO;...;16,15;3,88;11,21
412863 DOUTOR ULYSSES;...;2,84;1,76;2,35
412865 VIRMOND;...;3,63;2,54;3,06
412870 VITORINO;7,08;11,27;2,84;6,79
412880 XAMBRE;3,24;7,64;3,28;4,7
420005 ABDON BATISTA;-;1,58;1,63;1,04
420010 ABELARDO LUZ;1,12;6,12;2,81;3,2
420020 AGROLANDIA;0,66;5,25;2,11;2,73
420030 AGRONOMICA;2,18;1,42;1,5;1,62
420040 AGUA DOCE;1,88;5,79;2,33;3,36
420050 AGUAS DE CHAPECO;1,44;3,09;2,87;2,44
420055 AGUAS FRIAS;...;1,34;3,17;2,3
420060 AGUAS MORNAS;0,19;3,58;1,14;1,77
420070 ALFREDO WAGNER;0,85;1,45;1,88;1,4
420075 ALTO BELA VISTA;...;2,33;2,19;2,26
420080 ANCHIETA;0,69;3,54;2,86;2,22
420090 ANGELINA;1,82;2,36;0,72;1,61
420100 ANITA GARIBALDI;1,42;5,75;1,85;3,06
420110 ANITAPOLIS;0,47;1,99;0,32;0,97
420120 ANTONIO CARLOS;2,13;2,59;0,82;1,74
420125 APIUNA;6,27;5,84;1,17;3,81
420127 ARABUTA;...;2,99;1,93;2,43
420130 ARAQUARI;4,43;16,09;4,68;8,58
420140 ARARANGUA;3,55;11,78;3,98;6,49
420150 ARMAZEM;1,44;5,08;1,18;2,54
420160 ARROIO TRINTA;2,53;6,34;2,25;3,74
420165 ARVOREDO;...;3,42;0,8;2,01
420170 ASCURRA;4,93;6,79;0,97;3,96
420180 ATALANTA;-;2,09;0,1;0,72
420190 AURORA;1,04;2,42;0,72;1,36
420195 BALNEARIO ARROIO DO SILVA;...;19,09;6,77;11,24
420200 BALNEARIO CAMBORIU;3,43;12,57;4,57;6,95
420205 BALNEARIO BARRA DO SUL;...;19,57;4,48;10,69
420207 BALNEARIO GAIVOTA;...;20,34;5,27;10,52
420208 BANDEIRANTE;...;2,76;0,83;1,85
420209 BARRA BONITA;...;1,17;-;0,59
420210 BARRA VELHA;5,66;15,15;4,81;8,12
420213 BELA VISTA DO TOLDO;...;0,94;1,73;1,34
420215 BELMONTE;...;1,1;2,22;1,72
420220 BENEDITO NOVO;2,42;4;1,32;2,51
420230 BIGUACU;4,78;13,68;3,39;7,09
420240 BLUMENAU;4,65;8,9;2,44;5,1
420243 BOCAINA DO SUL;...;3,97;2,35;3,08
420245 BOMBINHAS;...;9,89;5,23;6,8
420250 BOM JARDIM DA SERRA;0,31;5,83;4,59;3,59
420253 BOM JESUS;...;21,29;2,13;9,03
420257 BOM JESUS DO OESTE;...;1,45;1,27;1,36
420260 BOM RETIRO;0,66;4,09;3,15;2,77
420270 BOTUVERA;3,06;4,2;1,49;2,71
420280 BRACO DO NORTE;1,61;7,25;2,25;3,82
420285 BRACO DO TROMBUDO;...;4,77;1,26;2,84
420287 BRUNOPOLIS;...;3,81;3,42;3,6
420290 BRUSQUE;1,86;7,37;1,76;3,51
420300 CACADOR;4,72;11,31;5,14;7,11
420310 CAIBI;0,28;4,7;1,03;1,94
420315 CALMON;...;2,21;2,38;2,31
420320 CAMBORIU;5,43;12,63;3,77;6,67
420325 CAPAO ALTO;...;5,75;4,62;5,15
420330 CAMPO ALEGRE;1,57;7,14;3,88;4,37
420340 CAMPO BELO DO SUL;2,9;11;2,73;5,34
420350 CAMPO ERE;1,46;15,12;4,51;5,02
420360 CAMPOS NOVOS;2,23;8,51;3,89;4,56
420370 CANELINHA;2,87;3,5;1,09;2,4
420380 CANOINHAS;5,03;13,15;5,09;7,7
420390 CAPINZAL;5,67;7,03;3,97;5,44
420395 CAPIVARI DE BAIXO;...;18,02;3,82;9,94
420400 CATANDUVAS;1,96;10,06;4,09;5,11
420410 CAXAMBU DO SUL;0,5;3,36;1,74;1,68
420415 CELSO RAMOS;0,96;1,26;0,15;0,77
420417 CERRO NEGRO;...;4,72;3,33;3,91
420420 CHAPECO;4,41;11,18;4,09;6,41
420425 COCAL DO SUL;...;12,75;4,64;8,16
420430 CONCORDIA;1,99;6,65;2,58;3,71
420435 CORDILHEIRA ALTA;...;5,38;3,55;4,31
420440 CORONEL FREITAS;1,05;1,94;1,83;1,61
420445 CORONEL MARTINS;...;4,45;1,73;3,07
420450 CORUPA;2;6,46;2,31;3,56
420455 CORREIA PINTO;6,14;16,2;8,47;10,51
420460 CRICIUMA;5,29;11,88;4,4;7,05
420470 CUNHA PORA;0,71;3,96;2,21;2,25
420475 CUNHATAI;...;-;0,16;0,08
420480 CURITIBANOS;3,16;10,65;5,07;6,26
420490 DESCANSO;0,74;3,41;2,47;1,98
420500 DIONISIO CERQUEIRA;1,41;7,96;3,6;4,42
420510 DONA EMMA;0,07;3,1;0,85;1,37
420515 DOUTOR PEDRINHO;2,41;3,1;0,47;1,9
420517 ENTRE RIOS;...;2,48;0,36;1,24
420519 ERMO;...;4,89;3,65;4,23
420520 ERVAL VELHO;4,08;6,87;3,46;4,8
420530 FAXINAL DOS GUEDES;1,24;7,35;2,26;3,81
420535 FLOR DO SERTAO;...;-;0,49;0,25
420540 FLORIANOPOLIS;4,16;11,88;4,81;6,98
420543 FORMOSA DO SUL;...;3,74;0,23;2,04
420545 FORQUILHINHA;1,96;8,94;3,55;4,92
420550 FRAIBURGO;4,2;7,97;6,3;6,31
420555 FREI ROGERIO;...;0,5;0,87;0,68
420560 GALVAO;0,14;3,45;3,06;1,97
420570 GAROPABA;3,86;8,79;5,44;6,16
420580 GARUVA;13,61;10,51;2,56;7,3
420590 GASPAR;4,47;6,48;1,74;3,92
420600 GOVERNADOR CELSO RAMOS;2,83;8,02;4,42;5,17
420610 GRAO PARA;2,39;1,89;2,09;2,1
420620 GRAVATAL;5,36;9,96;2,29;5,82
420630 GUABIRUBA;1,84;7,58;1,74;3,59
420640 GUARACIABA;0,69;3,12;1,68;1,79
420650 GUARAMIRIM;3,47;11,37;5,35;6,86
420660 GUARUJA DO SUL;1,48;6,64;4,25;4,17
420665 GUATAMBU;...;4,24;2,22;3,16
420670 HERVAL D'OESTE;6,1;12,7;3,1;7,18
420675 IBIAM;...;1,3;1,19;1,25
420680 IBICARE;2,61;3,52;3,24;3,14
420690 IBIRAMA;1,23;5,3;1,54;2,68
420700 ICARA;3,66;11,34;3,8;6,21
420710 ILHOTA;5,93;6,79;1,53;4,31
420720 IMARUI;6,94;6,57;3,81;5,83
420730 IMBITUBA;6,55;13,64;5,3;8,4
420740 IMBUIA;0,37;1,92;0,68;1,07
420750 INDAIAL;3,62;7,5;2,15;4,09
420757 IOMERE;...;3,92;-;1,74
420760 IPIRA;0,64;2,29;0,42;1,14
420765 IPORA DO OESTE;0,56;3,41;1,31;1,8
420768 IPUACU;...;3,14;1,51;2,34
420770 IPUMIRIM;0,28;3,53;0,98;1,54
420775 IRACEMINHA;-;2,58;1,12;1,19
420780 IRANI;1,59;5,14;4,35;3,87
420785 IRATI;...;1,09;0,58;0,85
420790 IRINEOPOLIS;1,83;3,63;1,8;2,41
420800 ITA;2,12;7,42;1,5;3,66
420810 ITAIOPOLIS;5,26;4,69;2,68;4,11
420820 ITAJAI;3,79;12,15;4,56;6,81
420830 ITAPEMA;4,66;15,3;5,35;8,2
420840 ITAPIRANGA;1,51;4,54;1,82;2,47
420845 ITAPOA;3,01;16,93;5,21;8,52
420850 ITUPORANGA;0,75;3,92;1,16;1,89
420860 JABORA;0,46;1,72;1,64;1,38
420870 JACINTO MACHADO;3,27;4,92;2,96;3,7
420880 JAGUARUNA;0,94;4,57;2,58;2,64
420890 JARAGUA DO SUL;1,92;8,91;2,68;4,54
420895 JARDINOPOLIS;...;3;2,58;2,79
420900 JOACABA;2,43;9,66;5,01;5,58
420910 JOINVILLE;6,44;14,77;4,57;8,27
420915 JOSE BOITEUX;0,3;3,54;1,94;2,07
420917 JUPIA;...;1,79;2,14;1,96
420920 LACERDOPOLIS;1,12;1,28;1,68;1,39
420930 LAGES;5,45;15,26;6,53;9,22
420940 LAGUNA;8,04;15,13;5,87;9,41
420945 LAJEADO GRANDE;...;4,95;0,39;2,62
420950 LAURENTINO;1,81;4,55;1,07;2,36
420960 LAURO MULLER;3,46;13,84;4,71;7,35
420970 LEBON REGIS;2,22;11,67;4,04;6,15
420980 LEOBERTO LEAL;0,53;0,68;5,07;1,94
420985 LINDOIA DO SUL;0,35;2,24;0,4;1,01
420990 LONTRAS;2,5;4,79;1,17;2,65
421000 LUIZ ALVES;1,82;1,63;1,94;1,81
421003 LUZERNA;...;6,75;1,72;4,1
421005 MACIEIRA;...;13,04;2,36;6,54
421010 MAFRA;3,12;11,16;4,34;6,22
421020 MAJOR GERCINO;4,93;2,63;0,6;2,32
421030 MAJOR VIEIRA;2,62;15,21;1,16;6,24
421040 MARACAJA;1,48;13,21;4,82;6,97
421050 MARAVILHA;1,27;6,92;2,71;3,42
421055 MAREMA;0,03;4,9;0,32;1,3
421060 MASSARANDUBA;2,13;3,99;1,69;2,52
421070 MATOS COSTA;2,39;4,11;4,28;3,53
421080 MELEIRO;0,6;4,66;1,74;2,17
421085 MIRIM DOCE;...;6,52;0,6;3,7
421090 MODELO;1,91;3,4;1,16;2,05
421100 MONDAI;1,62;1,7;1,7;1,67
421105 MONTE CARLO;...;15,61;9,39;12,26
421110 MONTE CASTELO;3,65;8,32;3,86;5,32
421120 MORRO DA FUMACA;1,76;4,65;2,79;3,17
421125 MORRO GRANDE;...;3,62;1,11;2,22
421130 NAVEGANTES;5,03;15,54;5,67;8,59
421140 NOVA ERECHIM;0,25;1,91;1,12;1,13
421145 NOVA ITABERABA;...;1,37;1,27;1,32
421150 NOVA TRENTO;3,74;2,83;0,72;2,08
421160 NOVA VENEZA;1,09;4,23;2,5;2,72
421165 NOVO HORIZONTE;...;1,14;0,6;0,87
421170 ORLEANS;1,15;4,4;2,76;2,82
421175 OTACILIO COSTA;6,65;13,27;5,27;8,08
421180 OURO;0,95;3,33;2,4;2,27
421185 OURO VERDE;...;3,06;1,3;2,2
421187 PAIAL;...;0,73;0,19;0,45
421189 PAINEL;...;6,67;2,47;4,27
421190 PALHOCA;4,08;13,93;3,7;6,99
421200 PALMA SOLA;0,73;9,61;3,22;4,64
421205 PALMEIRA;...;8,41;5,62;6,67
421210 PALMITOS;1,02;3,88;2,12;2,3
421220 PAPANDUVA;2,42;8,64;3,07;4,71
421223 PARAISO;...;1,5;1,94;1,72
421225 PASSO DE TORRES;...;11,08;7,72;8,92
421227 PASSOS MAIA;...;6,57;0,65;3,28
421230 PAULO LOPES;3,46;7,95;5,01;5,56
421240 PEDRAS GRANDES;2,59;1,92;1,02;1,83
421250 PENHA;4,37;11,13;3,96;6,26
421260 PERITIBA;1,43;7,42;1,02;3,26
421270 PETROLANDIA;0,51;0,42;1,01;0,66
421280 BALNEARIO PICARRAS;6,44;14,58;4,69;7,9
421290 PINHALZINHO;2,78;5,13;2,78;3,49
421300 PINHEIRO PRETO;6,7;4,52;1,6;3,82
421310 PIRATUBA;0,34;4,37;1,72;2,2
421315 PLANALTO ALEGRE;...;0,3;0,75;0,55
421320 POMERODE;1,75;5,67;1,72;3
421330 PONTE ALTA;3,5;11,64;6,97;7,25
421335 PONTE ALTA DO NORTE;...;10,94;5,96;8,15
421340 PONTE SERRADA;5,51;9,94;4,19;6,35
421350 PORTO BELO;4,4;9,1;3,74;5,37
421360 PORTO UNIAO;6,38;11,93;6,73;8,43
421370 POUSO REDONDO;1,58;6,63;2,28;3,34
421380 PRAIA GRANDE;1,58;6,59;3,47;3,92
421390 PRESIDENTE CASTELLO BRANCO;0,58;3;0,94;1,61
421400 PRESIDENTE GETULIO;0,78;3,05;0,63;1,42
421410 PRESIDENTE NEREU;1,32;2,46;2;1,92
421415 PRINCESA;...;4,36;3,25;3,76
421420 QUILOMBO;0,67;3,65;1,88;1,81
421430 RANCHO QUEIMADO;0,68;2,16;0,55;1,11
421440 RIO DAS ANTAS;2,22;4,19;1,65;2,7
421450 RIO DO CAMPO;1,75;3,48;1,2;2,11
421460 RIO DO OESTE;0,8;1,99;0,87;1,23
421470 RIO DOS CEDROS;3,36;5,44;1,11;3,05
421480 RIO DO SUL;2,95;8,08;2,36;4,35
421490 RIO FORTUNA;-;2,59;0,84;1,22
421500 RIO NEGRINHO;3,24;9,08;6,45;6,57
421505 RIO RUFINO;...;3,48;1,79;2,41
421507 RIQUEZA;...;1,87;1,01;1,45
421510 RODEIO;2,48;3,15;0,84;2,06
421520 ROMELANDIA;0,47;3,26;1,4;1,55
421530 SALETE;0,87;8,44;2,13;3,8
421535 SALTINHO;...;0,72;0,34;0,53
421540 SALTO VELOSO;1,02;5,35;2,68;3,21
421545 SANGAO;...;3,36;1,72;2,38
421550 SANTA CECILIA;2,89;7,86;7,11;6,24
421555 SANTA HELENA;...;0,29;0,6;0,46
421560 SANTA ROSA DE LIMA;0,95;1,56;0,42;0,94
421565 SANTA ROSA DO SUL;1,92;5,33;1,54;2,88
421567 SANTA TEREZINHA;...;3,14;0,1;1,68
421568 SANTA TEREZINHA DO PROGRESSO;...;1,03;0,81;0,92
421569 SANTIAGO DO SUL;...;0,38;0,76;0,57
421570 SANTO AMARO DA IMPERATRIZ;1,57;8,75;2,79;4,33
421575 SAO BERNARDINO;...;1,8;-;0,96
421580 SAO BENTO DO SUL;2,44;9,02;4,22;5,46
421590 SAO BONIFACIO;1,32;0,46;0,25;0,63
421600 SAO CARLOS;1,37;3,57;1,79;2,16
421605 SAO CRISTOVAO DO SUL;...;6,23;7,55;6,96
421610 SAO DOMINGOS;1,4;7,06;2,84;3,55
421620 SAO FRANCISCO DO SUL;11,73;12,87;7,88;10,31
421625 SAO JOAO DO OESTE;...;1,49;0,93;1,17
421630 SAO JOAO BATISTA;1,68;4,81;1,88;2,62
421635 SAO JOAO DO ITAPERIU;...;4,23;1,6;2,73
421640 SAO JOAO DO SUL;1,76;3,8;2,47;2,69
421650 SAO JOAQUIM;3,99;9,49;3,91;5,69
421660 SAO JOSE;4,11;12,12;4,03;6,68
421670 SAO JOSE DO CEDRO;0,26;4,7;2,21;2,33
421680 SAO JOSE DO CERRITO;1,06;4,99;1,6;2,46
421690 SAO LOURENCO DO OESTE;1,04;3,86;1,8;2,22
421700 SAO LUDGERO;1,56;5,79;2,64;3,43
421710 SAO MARTINHO;0,45;0,34;0,46;0,42
421715 SAO MIGUEL DA BOA VISTA;...;0,45;0,88;0,68
421720 SAO MIGUEL DO OESTE;1,66;8,41;4,08;4,55
421725 SAO PEDRO DE ALCANTARA;...;5,35;0,81;3,01
421730 SAUDADES;0,66;1,46;0,99;1,03
421740 SCHROEDER;0,51;7,94;1,88;3,53
421750 SEARA;1,47;5,83;1,48;2,83
421755 SERRA ALTA;-;1,85;0,97;0,93
421760 SIDEROPOLIS;14,29;9,48;4,47;8,67
421770 SOMBRIO;3,44;10,91;2,62;5,49
421775 SUL BRASIL;...;1,41;0,6;0,99
421780 TAIO;1,68;7,47;1,62;3,46
421790 TANGARA;1,14;7,62;2,51;3,57
421795 TIGRINHOS;...;-;1,53;0,72
421800 TIJUCAS;4,36;12,55;3,08;6,26
421810 TIMBE DO SUL;1,4;5,13;3,46;3,51
421820 TIMBO;2,19;5,88;2,34;3,42
421825 TIMBO GRANDE;3,92;5,18;2,89;3,85
421830 TRES BARRAS;5,46;17,09;7,66;10,25
421835 TREVISO;...;8,06;1,76;4,64
421840 TREZE DE MAIO;2,08;2,3;0,3;1,45
421850 TREZE TILIAS;0,35;3,65;2,16;2,31
421860 TROMBUDO CENTRAL;1,99;7,86;1,79;3,55
421870 TUBARAO;5,55;10,65;3,06;6,22
421875 TUNAPOLIS;0,31;1,98;0,92;1,07
421880 TURVO;2,33;4,72;3,23;3,47
421885 UNIAO DO OESTE;0,28;3,63;2,51;1,76
421890 URUBICI;2,61;6,47;1,6;3,42
421895 URUPEMA;3,08;11,5;1,37;5,13
421900 URUSSANGA;3,21;6,73;2,8;4,03
421910 VARGEAO;0,3;4,08;3,66;3,07
421915 VARGEM;...;5,27;1,73;3,75
421917 VARGEM BONITA;...;6,51;2,88;4,62
421920 VIDAL RAMOS;0,88;2,37;1,48;1,57
421930 VIDEIRA;1,97;7,61;2,93;4,27
421935 VITOR MEIRELES;0,69;2,65;1,42;1,64
421940 WITMARSUM;-;2,04;1,33;1,19
421950 XANXERE;2,65;12,33;3,23;6,02
421960 XAVANTINA;0,23;1,88;0,46;0,87
421970 XAXIM;1,78;9,11;2,34;4,43
421985 ZORTEA;...;4,01;2,36;2,98
430003 ACEGUA;...;...;5,55;5,55
430005 AGUA SANTA;1,16;3,7;1,64;2,2
430010 AGUDO;0,38;2,09;2,68;1,77
430020 AJURICABA;1,36;5,29;2,82;3,12
430030 ALECRIM;1,03;1,59;0,71;1,13
430040 ALEGRETE;3,73;17,36;7,46;9,92
430045 ALEGRIA;0,9;7,22;0,86;3,03
